YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Consumption_Pattern,ConditionType,Condition,Sex,AgeGroup,Direct_AAF,Direct_AAF_Alternate,Indirect_AAF_Low,Indirect_AAF_Low_Alt,Indirect_AAF_Medium,Indirect_AAF_Medium_Alt,Indirect_AAF_High,Indirect_AAF_High_Alt,LocationID,ClassID,ConditionID,ConsumptionID,Stratification1ID,Stratification2ID
2006,2010,UT,Utah,ARDI,Excessive Use,Chronic   ,Supraventricular cardiac dysrhythmia,Female,All Ages,,,N/A,0.00,0.01,0.01,0.00,0.00,51,CHRONIC,SUCADY,EXCUSE,GENF,AGEGRP0
2006,2010,NY,New York,ARDI,Excessive Use,Chronic   ,"Low birth weight, prematurity, IUGR, death",Male,All Ages,,,N/A,0.00,0.02,0.02,0.02,0.02,36,CHRONIC,LBWPID,EXCUSE,GENM,AGEGRP0
2006,2010,TN,Tennessee,ARDI,Excessive Use,Chronic   ,Alcohol polyneuropathy,Male,All Ages,1.00,1.00,,,,,,,47,CHRONIC,ALCPOL,EXCUSE,GENM,AGEGRP0
2006,2010,MS,Mississippi,ARDI,Excessive Use,Chronic   ,Chronic pancreatitis,Male,All Ages,0.84,0.84,,,,,,,28,CHRONIC,CHRPAN,EXCUSE,GENM,AGEGRP0
2006,2010,CO,Colorado,ARDI,Excessive Use,Chronic   ,Alcohol cardiomyopathy,Female,All Ages,1.00,1.00,,,,,,,08,CHRONIC,ALCCAR,EXCUSE,GENF,AGEGRP0
2006,2010,LA,Louisiana,ARDI,Excessive Use,Acute     ,Hypothermia,Female,All Ages,0.42,0.42,,,,,,,21,ACUTE,HYPOTH,EXCUSE,GENF,AGEGRP0
2006,2010,WY,Wyoming,ARDI,Excessive Use,Chronic   ,Prostate cancer (males only),Male,All Ages,,,N/A,0.00,0.00,0.00,0.01,0.01,56,CHRONIC,PROCAN,EXCUSE,GENM,AGEGRP0
2006,2010,WI,Wisconsin,ARDI,Excessive Use,Chronic   ,Breast cancer (females only),Male,All Ages,0.00,0.00,,,,,,,55,CHRONIC,BRECAN,EXCUSE,GENM,AGEGRP0
2006,2010,OR,Oregon,ARDI,Excessive Use,Acute     ,Firearm injuries,Female,All Ages,0.18,0.18,,,,,,,41,ACUTE,FIREAR,EXCUSE,GENF,AGEGRP0
2006,2010,FL,Florida,ARDI,Excessive Use,Chronic   ,"Low birth weight, prematurity, IUGR, death",Male,All Ages,,,N/A,0.00,0.02,0.02,0.02,0.02,12,CHRONIC,LBWPID,EXCUSE,GENM,AGEGRP0
2006,2010,WA,Washington,ARDI,Excessive Use,Acute     ,Occupational and machine injuries,Female,All Ages,0.18,0.18,,,,,,,53,ACUTE,MACHOB,EXCUSE,GENF,AGEGRP0
2006,2010,RI,Rhode Island,ARDI,Excessive Use,Chronic   ,Supraventricular cardiac dysrhythmia,Male,All Ages,,,N/A,0.00,0.02,0.02,0.01,0.01,44,CHRONIC,SUCADY,EXCUSE,GENM,AGEGRP0
2006,2010,CO,Colorado,ARDI,Excessive Use,Chronic   ,Oropharyngeal cancer,Female,All Ages,,,N/A,0.00,0.01,0.01,0.02,0.02,08,CHRONIC,OROCAN,EXCUSE,GENF,AGEGRP0
2006,2010,MT,Montana,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,65+,0.08,0.08,,,,,,,30,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP5
2006,2010,WV,West Virginia,ARDI,Excessive Use,Acute     ,Fire injuries,Male,All Ages,0.42,0.42,,,,,,,54,ACUTE,FIREIN,EXCUSE,GENM,AGEGRP0
2006,2010,LA,Louisiana,ARDI,Excessive Use,Chronic   ,Oropharyngeal cancer,Male,All Ages,,,N/A,0.00,0.01,0.01,0.06,0.06,21,CHRONIC,OROCAN,EXCUSE,GENM,AGEGRP0
2006,2010,MA,Massachusetts,ARDI,Excessive Use,Chronic   ,"Stroke, hemorrhagic",Male,All Ages,,,N/A,0.00,0.03,0.03,0.07,0.07,25,CHRONIC,STROKH,EXCUSE,GENM,AGEGRP0
2006,2010,AZ,Arizona,ARDI,Excessive Use,Chronic   ,Ischemic heart disease,Female,All Ages,,,N/A,0.00,0.00,0.00,0.00,0.00,04,CHRONIC,ISCHTD,EXCUSE,GENF,AGEGRP0
2006,2010,SD,South Dakota,ARDI,Excessive Use,Chronic   ,Alcoholic gastritis,Male,All Ages,1.00,1.00,,,,,,,46,CHRONIC,ALCGAS,EXCUSE,GENM,AGEGRP0
2006,2010,OR,Oregon,ARDI,Excessive Use,Chronic   ,Cholelithiases,Male,All Ages,,,N/A,0.00,0.00,0.00,-0.01,-0.01,41,CHRONIC,CHOLEL,EXCUSE,GENM,AGEGRP0
2006,2010,SD,South Dakota,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,0-14,0.15,0.15,,,,,,,46,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP7
2006,2010,CA,California,ARDI,Excessive Use,Chronic   ,Epilepsy,Female,All Ages,0.15,0.15,,,,,,,06,CHRONIC,EPILEP,EXCUSE,GENF,AGEGRP0
2006,2010,RI,Rhode Island,ARDI,Excessive Use,Chronic   ,Degeneration of nervous system due to alcohol,Female,All Ages,1.00,1.00,,,,,,,44,CHRONIC,ALCNER,EXCUSE,GENF,AGEGRP0
2006,2010,VT,Vermont,ARDI,Excessive Use,Chronic   ,Oropharyngeal cancer,Male,All Ages,,,N/A,0.00,0.01,0.01,0.08,0.08,50,CHRONIC,OROCAN,EXCUSE,GENM,AGEGRP0
2006,2010,SC,South Carolina,ARDI,Excessive Use,Chronic   ,Alcohol cardiomyopathy,Female,All Ages,1.00,1.00,,,,,,,45,CHRONIC,ALCCAR,EXCUSE,GENF,AGEGRP0
2006,2010,ME,Maine,ARDI,Excessive Use,Chronic   ,Epilepsy,Male,All Ages,0.15,0.15,,,,,,,23,CHRONIC,EPILEP,EXCUSE,GENM,AGEGRP0
2006,2010,NC,North Carolina,ARDI,Excessive Use,Acute     ,Firearm injuries,Male,All Ages,0.18,0.18,,,,,,,37,ACUTE,FIREAR,EXCUSE,GENM,AGEGRP0
2006,2010,AL,Alabama,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,0-14,0.15,0.15,,,,,,,01,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP7
2006,2010,KS,Kansas,ARDI,Excessive Use,Acute     ,Occupational and machine injuries,Female,All Ages,0.18,0.18,,,,,,,20,ACUTE,MACHOB,EXCUSE,GENF,AGEGRP0
2006,2010,SC,South Carolina,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,0-14,0.15,0.15,,,,,,,45,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP7
2006,2010,ME,Maine,ARDI,Excessive Use,Chronic   ,"Low birth weight, prematurity, IUGR, death",Female,All Ages,,,N/A,0.00,0.03,0.03,0.01,0.01,23,CHRONIC,LBWPID,EXCUSE,GENF,AGEGRP0
2006,2010,WA,Washington,ARDI,Excessive Use,Acute     ,Alcohol poisoning,Male,All Ages,1.00,1.00,,,,,,,53,ACUTE,ALCPOI,EXCUSE,GENM,AGEGRP0
2006,2010,DE,Delaware,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,15-19,0.26,0.26,,,,,,,10,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP8
2006,2010,NJ,New Jersey,ARDI,Excessive Use,Acute     ,Hypothermia,Female,All Ages,0.42,0.42,,,,,,,34,ACUTE,HYPOTH,EXCUSE,GENF,AGEGRP0
2006,2010,WV,West Virginia,ARDI,Excessive Use,Chronic   ,Psoriasis,Male,All Ages,,,N/A,0.00,0.00,0.00,0.01,0.01,54,CHRONIC,PSORIA,EXCUSE,GENM,AGEGRP0
2006,2010,SC,South Carolina,ARDI,Excessive Use,Acute     ,Motor-vehicle nontraffic crashes,Female,All Ages,0.18,0.18,,,,,,,45,ACUTE,MTVNTR,EXCUSE,GENF,AGEGRP0
2006,2010,LA,Louisiana,ARDI,Excessive Use,Chronic   ,Portal hypertension,Male,All Ages,0.40,0.40,,,,,,,21,CHRONIC,PORHYP,EXCUSE,GENM,AGEGRP0
2006,2010,WI,Wisconsin,ARDI,Excessive Use,Chronic   ,Alcohol polyneuropathy,Male,All Ages,1.00,1.00,,,,,,,55,CHRONIC,ALCPOL,EXCUSE,GENM,AGEGRP0
2006,2010,CO,Colorado,ARDI,Excessive Use,Acute     ,Occupational and machine injuries,Male,All Ages,0.18,0.18,,,,,,,08,ACUTE,MACHOB,EXCUSE,GENM,AGEGRP0
2006,2010,VT,Vermont,ARDI,Excessive Use,Acute     ,Alcohol poisoning,Female,All Ages,1.00,1.00,,,,,,,50,ACUTE,ALCPOI,EXCUSE,GENF,AGEGRP0
2006,2010,MN,Minnesota,ARDI,Excessive Use,Acute     ,Water transport,Male,All Ages,0.18,0.18,,,,,,,27,ACUTE,WATTRA,EXCUSE,GENM,AGEGRP0
2006,2010,IL,Illinois,ARDI,Excessive Use,Chronic   ,Breast cancer (females only),Male,All Ages,0.00,0.00,,,,,,,17,CHRONIC,BRECAN,EXCUSE,GENM,AGEGRP0
2006,2010,PA,Pennsylvania,ARDI,Excessive Use,Chronic   ,Alcohol cardiomyopathy,Female,All Ages,1.00,1.00,,,,,,,42,CHRONIC,ALCCAR,EXCUSE,GENF,AGEGRP0
2006,2010,NJ,New Jersey,ARDI,Excessive Use,Acute     ,Air-space transport,Female,All Ages,0.18,0.18,,,,,,,34,ACUTE,AIRTRA,EXCUSE,GENF,AGEGRP0
2006,2010,NC,North Carolina,ARDI,Excessive Use,Chronic   ,Laryngeal cancer,Female,All Ages,,,N/A,0.00,0.02,0.02,0.01,0.01,37,CHRONIC,LARCAN,EXCUSE,GENF,AGEGRP0
2006,2010,NY,New York,ARDI,Excessive Use,Acute     ,Aspiration,Male,All Ages,0.18,0.18,,,,,,,36,ACUTE,ASPIRA,EXCUSE,GENM,AGEGRP0
2006,2010,PA,Pennsylvania,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,45-54,0.28,0.28,,,,,,,42,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP12
2006,2010,HI,Hawaii,ARDI,Excessive Use,Chronic   ,Degeneration of nervous system due to alcohol,Female,All Ages,1.00,1.00,,,,,,,15,CHRONIC,ALCNER,EXCUSE,GENF,AGEGRP0
2006,2010,MN,Minnesota,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,15-19,0.26,0.26,,,,,,,27,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP8
2006,2010,KY,Kentucky,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,0-14,0.15,0.15,,,,,,,21,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP7
2006,2010,OH,Ohio,ARDI,Excessive Use,Chronic   ,Alcohol cardiomyopathy,Female,All Ages,1.00,1.00,,,,,,,39,CHRONIC,ALCCAR,EXCUSE,GENF,AGEGRP0
2006,2010,NM,New Mexico,ARDI,Excessive Use,Acute     ,Alcohol poisoning,Male,All Ages,1.00,1.00,,,,,,,35,ACUTE,ALCPOI,EXCUSE,GENM,AGEGRP0
2006,2010,IN,Indiana,ARDI,Excessive Use,Chronic   ,Alcohol dependence syndrome,Male,All Ages,1.00,1.00,,,,,,,18,CHRONIC,ALCDSY,EXCUSE,GENM,AGEGRP0
2006,2010,AZ,Arizona,ARDI,Excessive Use,Chronic   ,Alcohol abuse,Female,All Ages,1.00,1.00,,,,,,,04,CHRONIC,ALCABU,EXCUSE,GENF,AGEGRP0
2006,2010,UT,Utah,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,45-54,0.28,0.28,,,,,,,51,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP12
2006,2010,MT,Montana,ARDI,Excessive Use,Chronic   ,"Liver cirrhosis, unspecified",Female,All Ages,0.40,0.40,,,,,,,30,CHRONIC,LIVCIR,EXCUSE,GENF,AGEGRP0
2006,2010,AR,Arkansas,ARDI,Excessive Use,Chronic   ,"Low birth weight, prematurity, IUGR, death",Female,All Ages,,,N/A,0.00,0.01,0.01,0.01,0.01,05,CHRONIC,LBWPID,EXCUSE,GENF,AGEGRP0
2006,2010,US,National,ARDI,Excessive Use,Chronic   ,Ischemic heart disease,Female,All Ages,,,N/A,0.00,0.00,0.00,0.00,0.00,00,CHRONIC,ISCHTD,EXCUSE,GENF,AGEGRP0
2006,2010,MN,Minnesota,ARDI,Excessive Use,Acute     ,Motor-vehicle nontraffic crashes,Female,All Ages,0.18,0.18,,,,,,,27,ACUTE,MTVNTR,EXCUSE,GENF,AGEGRP0
2006,2010,DE,Delaware,ARDI,Excessive Use,Chronic   ,Ischemic heart disease,Male,All Ages,,,N/A,0.00,0.00,0.00,0.00,0.00,10,CHRONIC,ISCHTD,EXCUSE,GENM,AGEGRP0
2006,2010,US,National,ARDI,Excessive Use,Acute     ,Child maltreatment,Male,All Ages,0.16,0.16,,,,,,,00,ACUTE,CHILAB,EXCUSE,GENM,AGEGRP0
2006,2010,MI,Michigan,ARDI,Excessive Use,Chronic   ,Alcoholic liver disease,Female,All Ages,1.00,1.00,,,,,,,26,CHRONIC,ALCLID,EXCUSE,GENF,AGEGRP0
2006,2010,ME,Maine,ARDI,Excessive Use,Acute     ,Fire injuries,Female,All Ages,0.42,0.42,,,,,,,23,ACUTE,FIREIN,EXCUSE,GENF,AGEGRP0
2006,2010,NE,Nebraska,ARDI,Excessive Use,Acute     ,Water transport,Male,All Ages,0.18,0.18,,,,,,,31,ACUTE,WATTRA,EXCUSE,GENM,AGEGRP0
2006,2010,ME,Maine,ARDI,Excessive Use,Chronic   ,Breast cancer (females only),Female,All Ages,,,N/A,0.00,0.01,0.01,0.00,0.00,23,CHRONIC,BRECAN,EXCUSE,GENF,AGEGRP0
2006,2010,AZ,Arizona,ARDI,Excessive Use,Chronic   ,Alcohol-induced chronic pancreatitis,Female,All Ages,1.00,1.00,,,,,,,04,CHRONIC,ALCCRP,EXCUSE,GENF,AGEGRP0
2006,2010,MO,Missouri,ARDI,Excessive Use,Chronic   ,Acute pancreatitis,Male,All Ages,0.24,0.24,,,,,,,29,CHRONIC,ACUPAN,EXCUSE,GENM,AGEGRP0
2006,2010,MS,Mississippi,ARDI,Excessive Use,Acute     ,Drowning,Female,All Ages,0.34,0.34,,,,,,,28,ACUTE,DROWNI,EXCUSE,GENF,AGEGRP0
2006,2010,FL,Florida,ARDI,Excessive Use,Acute     ,Air-space transport,Female,All Ages,0.18,0.18,,,,,,,12,ACUTE,AIRTRA,EXCUSE,GENF,AGEGRP0
2006,2010,PA,Pennsylvania,ARDI,Excessive Use,Chronic   ,Alcoholic gastritis,Male,All Ages,1.00,1.00,,,,,,,42,CHRONIC,ALCGAS,EXCUSE,GENM,AGEGRP0
2006,2010,IL,Illinois,ARDI,Excessive Use,Acute     ,Fall injuries,Male,All Ages,0.32,0.32,,,,,,,17,ACUTE,FALLSS,EXCUSE,GENM,AGEGRP0
2006,2010,SC,South Carolina,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,65+,0.12,0.12,,,,,,,45,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP5
2006,2010,CA,California,ARDI,Excessive Use,Chronic   ,Oropharyngeal cancer,Male,All Ages,,,N/A,0.00,0.01,0.01,0.07,0.07,06,CHRONIC,OROCAN,EXCUSE,GENM,AGEGRP0
2006,2010,HI,Hawaii,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,45-54,0.28,0.28,,,,,,,15,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP12
2006,2010,LA,Louisiana,ARDI,Excessive Use,Chronic   ,Alcoholic gastritis,Female,All Ages,1.00,1.00,,,,,,,21,CHRONIC,ALCGAS,EXCUSE,GENF,AGEGRP0
2006,2010,WI,Wisconsin,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,65+,0.08,0.08,,,,,,,55,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP5
2006,2010,SC,South Carolina,ARDI,Excessive Use,Acute     ,Firearm injuries,Male,All Ages,0.18,0.18,,,,,,,45,ACUTE,FIREAR,EXCUSE,GENM,AGEGRP0
2006,2010,OK,Oklahoma,ARDI,Excessive Use,Chronic   ,Oropharyngeal cancer,Male,All Ages,,,N/A,0.00,0.01,0.01,0.06,0.06,40,CHRONIC,OROCAN,EXCUSE,GENM,AGEGRP0
2006,2010,LA,Louisiana,ARDI,Excessive Use,Acute     ,Drowning,Female,All Ages,0.34,0.34,,,,,,,21,ACUTE,DROWNI,EXCUSE,GENF,AGEGRP0
2006,2010,NY,New York,ARDI,Excessive Use,Chronic   ,Hypertension,Female,All Ages,,,N/A,0.00,0.02,0.02,0.01,0.01,36,CHRONIC,HYPERT,EXCUSE,GENF,AGEGRP0
2006,2010,ME,Maine,ARDI,Excessive Use,Chronic   ,Alcohol dependence syndrome,Female,All Ages,1.00,1.00,,,,,,,23,CHRONIC,ALCDSY,EXCUSE,GENF,AGEGRP0
2006,2010,GA,Georgia,ARDI,Excessive Use,Chronic   ,Fetal alcohol syndrome,Male,All Ages,1.00,1.00,,,,,,,13,CHRONIC,ALCFAS,EXCUSE,GENM,AGEGRP0
2006,2010,IA,Iowa,ARDI,Excessive Use,Acute     ,Air-space transport,Male,All Ages,0.18,0.18,,,,,,,19,ACUTE,AIRTRA,EXCUSE,GENM,AGEGRP0
2006,2010,WI,Wisconsin,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,25-34,0.49,0.49,,,,,,,55,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP10
2006,2010,TN,Tennessee,ARDI,Excessive Use,Chronic   ,Alcohol dependence syndrome,Male,All Ages,1.00,1.00,,,,,,,47,CHRONIC,ALCDSY,EXCUSE,GENM,AGEGRP0
2006,2010,WA,Washington,ARDI,Excessive Use,Chronic   ,Fetal alcohol syndrome,Female,All Ages,1.00,1.00,,,,,,,53,CHRONIC,ALCFAS,EXCUSE,GENF,AGEGRP0
2006,2010,WV,West Virginia,ARDI,Excessive Use,Chronic   ,Alcohol abuse,Female,All Ages,1.00,1.00,,,,,,,54,CHRONIC,ALCABU,EXCUSE,GENF,AGEGRP0
2006,2010,VA,Virginia,ARDI,Excessive Use,Chronic   ,Prostate cancer (males only),Female,All Ages,0.00,0.00,,,,,,,52,CHRONIC,PROCAN,EXCUSE,GENF,AGEGRP0
2006,2010,VA,Virginia,ARDI,Excessive Use,Acute     ,Water transport,Female,All Ages,0.18,0.18,,,,,,,52,ACUTE,WATTRA,EXCUSE,GENF,AGEGRP0
2006,2010,MO,Missouri,ARDI,Excessive Use,Chronic   ,Hypertension,Male,All Ages,,,N/A,0.00,0.01,0.01,0.03,0.03,29,CHRONIC,HYPERT,EXCUSE,GENM,AGEGRP0
2006,2010,IL,Illinois,ARDI,Excessive Use,Acute     ,Hypothermia,Female,All Ages,0.42,0.42,,,,,,,17,ACUTE,HYPOTH,EXCUSE,GENF,AGEGRP0
2006,2010,AK,Alaska,ARDI,Excessive Use,Acute     ,Poisoning (not alcohol),Female,All Ages,0.29,0.29,,,,,,,02,ACUTE,POISON,EXCUSE,GENF,AGEGRP0
2006,2010,WV,West Virginia,ARDI,Excessive Use,Chronic   ,Supraventricular cardiac dysrhythmia,Male,All Ages,,,N/A,0.00,0.01,0.01,0.01,0.01,54,CHRONIC,SUCADY,EXCUSE,GENM,AGEGRP0
2006,2010,WI,Wisconsin,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,0-14,0.15,0.15,,,,,,,55,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP7
2006,2010,TN,Tennessee,ARDI,Excessive Use,Acute     ,Hypothermia,Female,All Ages,0.42,0.42,,,,,,,47,ACUTE,HYPOTH,EXCUSE,GENF,AGEGRP0
2006,2010,KY,Kentucky,ARDI,Excessive Use,Chronic   ,Degeneration of nervous system due to alcohol,Male,All Ages,1.00,1.00,,,,,,,21,CHRONIC,ALCNER,EXCUSE,GENM,AGEGRP0
2006,2010,IA,Iowa,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,25-34,0.37,0.37,,,,,,,19,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP10
2006,2010,WI,Wisconsin,ARDI,Excessive Use,Acute     ,Excessive blood alcohol level,Female,All Ages,1.00,1.00,,,,,,,55,ACUTE,ALCBLA,EXCUSE,GENF,AGEGRP0
2006,2010,LA,Louisiana,ARDI,Excessive Use,Chronic   ,Psoriasis,Male,All Ages,,,N/A,0.00,0.00,0.00,0.01,0.01,21,CHRONIC,PSORIA,EXCUSE,GENM,AGEGRP0
2006,2010,IA,Iowa,ARDI,Excessive Use,Chronic   ,Alcohol abuse,Female,All Ages,1.00,1.00,,,,,,,19,CHRONIC,ALCABU,EXCUSE,GENF,AGEGRP0
2006,2010,NH,New Hampshire,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,20-24,0.36,0.36,,,,,,,33,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP9
2006,2010,WA,Washington,ARDI,Excessive Use,Acute     ,Drowning,Female,All Ages,0.34,0.34,,,,,,,53,ACUTE,DROWNI,EXCUSE,GENF,AGEGRP0
2006,2010,TN,Tennessee,ARDI,Excessive Use,Chronic   ,"Stroke, hemorrhagic",Female,All Ages,,,N/A,0.00,0.00,0.00,0.00,0.00,47,CHRONIC,STROKH,EXCUSE,GENF,AGEGRP0
2006,2010,CA,California,ARDI,Excessive Use,Acute     ,Motor-vehicle nontraffic crashes,Female,All Ages,0.18,0.18,,,,,,,06,ACUTE,MTVNTR,EXCUSE,GENF,AGEGRP0
2006,2010,SC,South Carolina,ARDI,Excessive Use,Acute     ,Hypothermia,Female,All Ages,0.42,0.42,,,,,,,45,ACUTE,HYPOTH,EXCUSE,GENF,AGEGRP0
2006,2010,IN,Indiana,ARDI,Excessive Use,Chronic   ,"Stroke, hemorrhagic",Male,All Ages,,,N/A,0.00,0.03,0.03,0.06,0.06,18,CHRONIC,STROKH,EXCUSE,GENM,AGEGRP0
2006,2010,AL,Alabama,ARDI,Excessive Use,Chronic   ,Esophageal varices,Female,All Ages,0.40,0.40,,,,,,,01,CHRONIC,ESOVAR,EXCUSE,GENF,AGEGRP0
2006,2010,OK,Oklahoma,ARDI,Excessive Use,Chronic   ,Supraventricular cardiac dysrhythmia,Female,All Ages,,,N/A,0.00,0.01,0.01,0.00,0.00,40,CHRONIC,SUCADY,EXCUSE,GENF,AGEGRP0
2006,2010,UT,Utah,ARDI,Excessive Use,Chronic   ,Alcohol polyneuropathy,Male,All Ages,1.00,1.00,,,,,,,51,CHRONIC,ALCPOL,EXCUSE,GENM,AGEGRP0
2006,2010,OH,Ohio,ARDI,Excessive Use,Chronic   ,Oropharyngeal cancer,Female,All Ages,,,N/A,0.00,0.01,0.01,0.02,0.02,39,CHRONIC,OROCAN,EXCUSE,GENF,AGEGRP0
2006,2010,VA,Virginia,ARDI,Excessive Use,Acute     ,Poisoning (not alcohol),Female,All Ages,0.29,0.29,,,,,,,52,ACUTE,POISON,EXCUSE,GENF,AGEGRP0
2006,2010,MI,Michigan,ARDI,Excessive Use,Chronic   ,Alcohol abuse,Female,All Ages,1.00,1.00,,,,,,,26,CHRONIC,ALCABU,EXCUSE,GENF,AGEGRP0
2006,2010,GA,Georgia,ARDI,Excessive Use,Chronic   ,Breast cancer (females only),Female,All Ages,,,N/A,0.00,0.01,0.01,0.00,0.00,13,CHRONIC,BRECAN,EXCUSE,GENF,AGEGRP0
2006,2010,NM,New Mexico,ARDI,Excessive Use,Chronic   ,Chronic hepatitis,Male,All Ages,,,N/A,0.00,0.00,0.00,0.01,0.01,35,CHRONIC,CHRHEP,EXCUSE,GENM,AGEGRP0
2006,2010,TN,Tennessee,ARDI,Excessive Use,Acute     ,Child maltreatment,Male,All Ages,0.16,0.16,,,,,,,47,ACUTE,CHILAB,EXCUSE,GENM,AGEGRP0
2006,2010,MS,Mississippi,ARDI,Excessive Use,Chronic   ,Fetus and newborn affected by maternal use of alcohol,Female,All Ages,1.00,1.00,,,,,,,28,CHRONIC,ALCMAU,EXCUSE,GENF,AGEGRP0
2006,2010,AZ,Arizona,ARDI,Excessive Use,Chronic   ,"Liver cirrhosis, unspecified",Female,All Ages,0.40,0.40,,,,,,,04,CHRONIC,LIVCIR,EXCUSE,GENF,AGEGRP0
2006,2010,MD,Maryland,ARDI,Excessive Use,Chronic   ,Laryngeal cancer,Male,All Ages,,,N/A,0.00,0.02,0.02,0.03,0.03,24,CHRONIC,LARCAN,EXCUSE,GENM,AGEGRP0
2006,2010,VT,Vermont,ARDI,Excessive Use,Chronic   ,Fetus and newborn affected by maternal use of alcohol,Male,All Ages,1.00,1.00,,,,,,,50,CHRONIC,ALCMAU,EXCUSE,GENM,AGEGRP0
2006,2010,US,National,ARDI,Excessive Use,Chronic   ,"Liver cirrhosis, unspecified",Male,All Ages,0.40,0.40,,,,,,,00,CHRONIC,LIVCIR,EXCUSE,GENM,AGEGRP0
2006,2010,MD,Maryland,ARDI,Excessive Use,Acute     ,Suicide,Female,All Ages,0.23,0.23,,,,,,,24,ACUTE,SUICID,EXCUSE,GENF,AGEGRP0
2006,2010,TX,Texas,ARDI,Excessive Use,Acute     ,Excessive blood alcohol level,Female,All Ages,1.00,1.00,,,,,,,48,ACUTE,ALCBLA,EXCUSE,GENF,AGEGRP0
2006,2010,OH,Ohio,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,35-44,0.47,0.47,,,,,,,39,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP11
2006,2010,OR,Oregon,ARDI,Excessive Use,Chronic   ,Chronic hepatitis,Male,All Ages,,,N/A,0.00,0.00,0.00,0.01,0.01,41,CHRONIC,CHRHEP,EXCUSE,GENM,AGEGRP0
2006,2010,IL,Illinois,ARDI,Excessive Use,Chronic   ,Epilepsy,Male,All Ages,0.15,0.15,,,,,,,17,CHRONIC,EPILEP,EXCUSE,GENM,AGEGRP0
2006,2010,DE,Delaware,ARDI,Excessive Use,Acute     ,Suicide by and exposure to alcohol,Male,All Ages,1.00,1.00,,,,,,,10,ACUTE,ALCSUC,EXCUSE,GENM,AGEGRP0
2006,2010,NV,Nevada,ARDI,Excessive Use,Chronic   ,Fetal alcohol syndrome,Male,All Ages,1.00,1.00,,,,,,,32,CHRONIC,ALCFAS,EXCUSE,GENM,AGEGRP0
2006,2010,AK,Alaska,ARDI,Excessive Use,Chronic   ,Gastroesophageal hemorrhage,Female,All Ages,0.47,0.47,,,,,,,02,CHRONIC,GASHEM,EXCUSE,GENF,AGEGRP0
2006,2010,UT,Utah,ARDI,Excessive Use,Chronic   ,Fetal alcohol syndrome,Male,All Ages,1.00,1.00,,,,,,,51,CHRONIC,ALCFAS,EXCUSE,GENM,AGEGRP0
2006,2010,MA,Massachusetts,ARDI,Excessive Use,Acute     ,Homicide,Male,All Ages,0.47,0.47,,,,,,,25,ACUTE,HOMICI,EXCUSE,GENM,AGEGRP0
2006,2010,MS,Mississippi,ARDI,Excessive Use,Chronic   ,"Stroke, ischemic",Female,All Ages,,,N/A,0.00,0.01,0.01,0.00,0.00,28,CHRONIC,STROKI,EXCUSE,GENF,AGEGRP0
2006,2010,CA,California,ARDI,Excessive Use,Chronic   ,Liver cancer,Female,All Ages,,,N/A,0.00,0.03,0.03,0.01,0.01,06,CHRONIC,LIVCAN,EXCUSE,GENF,AGEGRP0
2006,2010,WA,Washington,ARDI,Excessive Use,Acute     ,Motor-vehicle nontraffic crashes,Male,All Ages,0.18,0.18,,,,,,,53,ACUTE,MTVNTR,EXCUSE,GENM,AGEGRP0
